customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_rating_was_null,state_abbrev,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,No,6,Debit Card,Annually,0,NE,0.0,0,1,45,0.1381802721088435,Low,0,0,0,0,Low-Value Organic
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly,0,CA,0.0,0,52,4732,0.9625,High,1,0,1,1,High-Value Organic
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly,0,NV,0.0,0,52,4264,0.904591836734694,High,1,0,1,1,High-Value Organic
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,0,KS,0.0,0,4,192,0.2859343737494997,Low,0,0,0,0,Low-Value Organic
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,0,OH,0.0,0,4,120,0.142907162865146,Low,1,0,0,0,Low-Value Organic
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,0,VT,0.0,0,12,408,0.3343103908229958,Low,1,0,1,0,Low-Value Organic
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,0,GA,0.0,0,4,272,0.3216486594637855,Low,0,0,0,0,Low-Value Organic
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually,0,MD,0.0,0,1,95,0.5778061224489796,High,1,0,1,0,High-Value Organic
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0,CT,0.0,0,4,88,0.3272609043617447,Low,0,0,1,0,Low-Value Organic
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,0,WA,0.0,0,4,352,0.6362745098039215,High,0,0,1,0,High-Value Organic
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly,0,CA,0.0,0,4,332,0.2821078431372549,Low,1,0,0,0,Low-Value Organic
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,0,MT,0.0,0,4,348,0.35999899959984,Mid,0,0,0,0,Mid-Value Organic
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,0,ID,0.0,0,4,228,0.4935024009603841,Mid,0,0,1,0,Mid-Value Organic
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,0,PA,0.0,0,12,1056,0.6069294384420435,High,1,0,1,1,High-Value Organic
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,0,ME,0.0,0,1,20,0.1360544217687075,Low,0,0,0,0,Low-Value Organic
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly,0,MT,0.0,0,12,468,0.4027627717753768,Mid,0,0,1,0,Mid-Value Organic
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,0,NJ,0.0,0,26,1846,0.5799803254635187,High,1,0,1,1,High-Value Organic
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly,0,LA,0.0,0,26,1898,0.4386537948512738,Mid,1,0,0,1,Mid-Value Organic
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,0,ME,0.0,0,52,3276,0.8254251700680273,High,0,0,1,0,High-Value Organic
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly,0,FL,0.0,0,26,2028,0.4526844070961717,Mid,0,0,0,0,Mid-Value Organic
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,0,MO,0.0,0,1,96,0.5139455782312925,High,0,0,1,0,High-Value Organic
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,0,ND,0.0,0,4,324,0.4166316526610644,Mid,0,0,0,0,Mid-Value Organic
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,0,CT,0.0,0,4,380,0.3457132853141256,Low,1,0,0,0,Low-Value Organic
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,0,VA,0.0,0,12,816,0.3671335200746966,Mid,1,0,0,0,Mid-Value Organic
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,0,MT,0.0,0,4,112,0.1141656662665066,Low,1,0,0,0,Low-Value Organic
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,0,VT,0.0,0,4,120,0.1837234893957583,Low,0,0,0,0,Low-Value Organic
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,0,GA,0.0,0,26,806,0.4473272642390289,Mid,1,0,1,0,Mid-Value Organic
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,0,VA,0.0,0,4,380,0.406937775110044,Mid,1,0,0,0,Mid-Value Organic
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,0,VT,0.0,0,4,316,0.5919717887154862,High,0,0,1,0,High-Value Organic
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,0,MT,0.0,0,1,39,0.1199829931972789,Low,1,0,0,0,Low-Value Organic
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,0,NJ,0.0,0,12,408,0.3139022275576897,Low,1,0,1,0,Low-Value Organic
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,0,WY,0.0,0,1,28,0.2306122448979591,Low,0,0,1,0,Low-Value Organic
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,0,ME,0.0,0,12,456,0.3373716153127917,Low,1,0,1,0,Low-Value Organic
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,0,NM,0.0,0,4,220,0.2198629451780712,Low,0,0,0,0,Low-Value Organic
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly,0,CO,0.0,0,26,806,0.3861027744431105,Mid,0,0,1,0,Mid-Value Organic
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,0,CT,0.0,0,26,2184,0.5661197812458317,High,1,0,0,1,High-Value Organic
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,0,MD,0.0,0,12,1116,0.614157329598506,High,1,0,1,1,High-Value Organic
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,0,OR,0.0,0,1,28,0.15578231292517,Low,0,0,0,0,Low-Value Organic
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly,0,NY,0.0,0,52,2860,0.792091836734694,High,1,0,1,1,High-Value Organic
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,0,OK,0.0,0,1,63,0.4308673469387754,Mid,0,0,1,0,Mid-Value Organic
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,0,AL,0.0,0,26,2444,0.6145891690009337,High,1,0,0,1,High-Value Organic
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,0,ND,0.0,0,26,936,0.4205415499533146,Mid,0,0,1,0,Mid-Value Organic
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually,0,NE,0.0,0,1,97,0.5997448979591837,High,1,0,1,0,High-Value Organic
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,0,AZ,0.0,0,4,252,0.5116996798719488,High,0,0,1,0,High-Value Organic
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,0,IL,0.0,0,26,2002,0.4621231826063758,Mid,1,0,0,1,Mid-Value Organic
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,0,SC,0.0,0,12,636,0.2706199146325196,Low,0,0,0,0,Low-Value Organic
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0,KS,0.0,0,4,308,0.2571078431372549,Low,1,0,0,0,Low-Value Organic
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly,0,KS,0.0,0,12,948,0.3585450847005469,Mid,1,0,0,1,Mid-Value Organic
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly,0,ID,0.0,0,26,962,0.2954565159397092,Low,1,0,0,1,Low-Value Organic
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly,0,CA,0.0,0,52,4888,0.7096938775510204,High,0,0,0,0,High-Value Organic
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,0,ND,0.0,0,1,76,0.2605442176870748,Low,0,0,0,0,Low-Value Organic
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly,0,GA,0.0,0,4,272,0.3556622649059623,Mid,1,0,0,0,Mid-Value Organic
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,0,IL,0.0,0,4,260,0.3635704281712685,Mid,0,0,0,0,Mid-Value Organic
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly,0,DE,0.0,0,26,624,0.4249633186607977,Mid,0,0,1,0,Mid-Value Organic
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months,0,CT,0.0,0,4,124,0.2082983193277311,Low,1,0,0,0,Low-Value Organic
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,0,TN,0.0,0,26,2314,0.5529395091369881,High,1,0,0,1,High-Value Organic
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly,0,MD,0.0,0,12,588,0.4852457649726556,Mid,1,0,1,0,Mid-Value Organic
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly,0,RI,0.0,0,26,2392,0.5518340669601174,High,0,0,0,0,High-Value Organic
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months,0,NY,0.0,0,4,128,0.2192677070828331,Low,0,0,0,0,Low-Value Organic
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly,0,NM,0.0,0,26,1742,0.6653544751233826,High,0,0,1,0,High-Value Organic
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months,0,CA,0.0,0,4,256,0.50906362545018,High,1,0,1,0,High-Value Organic
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months,0,ME,0.0,0,4,336,0.3883153261304522,Mid,1,0,0,0,Mid-Value Organic
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months,0,NY,0.0,0,4,136,0.3432472989195678,Low,1,0,1,0,Low-Value Organic
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually,0,HI,0.0,0,1,26,0.1610544217687075,Low,1,0,0,0,Low-Value Organic
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly,0,NH,0.0,0,26,1300,0.4516639989329065,Mid,1,0,0,1,Mid-Value Organic
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,0,NE,0.0,0,4,184,0.2912064825930372,Low,0,0,0,0,Low-Value Organic
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months,0,MT,0.0,0,4,284,0.3953731492597039,Mid,1,0,0,0,Mid-Value Organic
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly,0,WI,0.0,0,12,936,0.4904328398025877,Mid,1,0,1,1,Mid-Value Organic
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly,0,TN,0.0,0,12,420,0.2092253568093904,Low,1,0,0,0,Low-Value Organic
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,No,27,Debit Card,Quarterly,0,MT,0.0,0,4,232,0.3548119247699079,Mid,0,0,1,0,Mid-Value Organic
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,0,MI,0.0,0,26,1742,0.6245381485927705,High,1,0,1,1,High-Value Organic
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly,0,TX,0.0,0,4,372,0.5754751900760304,High,1,0,1,0,High-Value Organic
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,0,PA,0.0,0,4,324,0.5662915166066426,High,0,0,1,0,High-Value Organic
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,0,NY,0.0,0,4,320,0.4464785914365746,Mid,1,0,1,0,Mid-Value Organic
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,0,AL,0.0,0,4,256,0.4002200880352141,Mid,1,0,1,0,Mid-Value Organic
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly,0,VA,0.0,0,12,492,0.3158580098706149,Low,0,0,0,0,Low-Value Organic
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,0,PA,0.0,0,26,2054,0.6609327064158997,High,1,0,1,1,High-Value Organic
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,0,MS,0.0,0,4,240,0.2066826730692277,Low,1,0,0,0,Low-Value Organic
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,0,WY,0.0,0,12,1092,0.5786131119114312,High,0,0,1,0,High-Value Organic
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,0,NM,0.0,0,26,1716,0.5659497132186208,High,0,0,1,0,High-Value Organic
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,0,ND,0.0,0,26,2210,0.617905495531546,High,0,0,1,0,High-Value Organic
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,0,NJ,0.0,0,4,152,0.1286214485794317,Low,0,0,0,0,Low-Value Organic
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,0,VT,0.0,0,12,276,0.2408580098706149,Low,1,0,0,0,Low-Value Organic
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,0,AK,0.0,0,52,3692,0.7975340136054422,High,1,0,1,1,High-Value Organic
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,0,IN,0.0,0,1,25,0.2045068027210884,Low,0,0,1,0,Low-Value Organic
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly,0,AL,0.0,0,26,1014,0.2969871281846071,Low,0,0,0,0,Low-Value Organic
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,0,MI,0.0,0,4,80,0.1556622649059623,Low,1,0,0,0,Low-Value Organic
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly,0,WA,0.0,0,12,876,0.4968103908229959,Mid,1,0,1,0,Mid-Value Organic
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly,0,VA,0.0,0,4,252,0.3144207683073229,Low,0,0,0,0,Low-Value Organic
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly,0,TN,0.0,0,52,4888,0.6688775510204081,High,1,0,0,1,High-Value Organic
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually,0,SD,0.0,0,1,94,0.4511904761904762,Mid,1,0,0,0,Mid-Value Organic
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly,0,NH,0.0,0,26,1846,0.620796651994131,High,0,0,1,0,High-Value Organic
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly,0,SD,0.0,0,12,924,0.4522525676937441,Mid,1,0,0,1,Mid-Value Organic
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,0,PA,0.0,0,26,1716,0.5931605975723623,High,0,0,1,0,High-Value Organic
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually,0,WI,0.0,0,1,23,0.1621598639455782,Low,1,0,0,0,Low-Value Organic
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,0,CA,0.0,0,52,3120,0.7925170068027211,High,1,0,1,1,High-Value Organic
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually,0,RI,0.0,0,1,72,0.3799319727891156,Mid,1,0,0,0,Mid-Value Organic
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,0,AL,0.0,0,4,140,0.3474139655862345,Low,0,0,1,0,Low-Value Organic
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,0,OK,0.0,0,52,1612,0.4539965986394558,Mid,1,0,0,1,Mid-Value Organic
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,0,IL,0.0,0,12,396,0.2144974656529278,Low,0,0,0,0,Low-Value Organic
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly,0,TN,0.0,0,12,1140,0.4728307989862612,Mid,1,0,0,1,Mid-Value Organic
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,0,AL,0.0,0,1,68,0.2612244897959183,Low,1,0,0,0,Low-Value Organic
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,0,KS,0.0,0,4,348,0.4076180472188875,Mid,0,0,0,0,Mid-Value Organic
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,0,AZ,0.0,0,26,1664,0.5031946111778045,Mid,1,0,0,1,Mid-Value Organic
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly,0,MI,0.0,0,4,296,0.4486894757903161,Mid,1,0,1,0,Mid-Value Organic
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually,0,MO,0.0,0,1,62,0.4130952380952381,Mid,0,0,1,0,Mid-Value Organic
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,0,LA,0.0,0,4,388,0.592141856742697,High,1,0,1,0,High-Value Organic
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly,0,CT,0.0,0,26,1222,0.4255585567560357,Mid,0,0,0,0,Mid-Value Organic
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,0,CT,0.0,0,26,2158,0.7388238628784847,High,0,0,1,0,High-Value Organic
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,0,OR,0.0,0,52,4264,0.7209183673469388,High,0,0,0,0,High-Value Organic
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly,0,WV,0.0,0,12,312,0.3690042683740163,Mid,0,0,1,0,Mid-Value Organic
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly,0,FL,0.0,0,26,2106,0.7100823662798453,High,1,0,1,1,High-Value Organic
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly,0,NH,0.0,0,12,528,0.3759770574896625,Mid,0,0,1,0,Mid-Value Organic
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,0,OR,0.0,0,26,2288,0.5147592370281445,High,1,0,0,1,High-Value Organic
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,0,OR,0.0,0,26,1976,0.5599973322662398,High,1,0,0,1,High-Value Organic
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,0,UT,0.0,0,52,4628,0.8249149659863946,High,1,0,1,1,High-Value Organic
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,0,MO,0.0,0,52,1144,0.6069727891156462,High,1,0,1,1,High-Value Organic
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,0,WV,0.0,0,26,858,0.3672252234227024,Mid,0,0,0,0,Mid-Value Organic
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,0,CA,0.0,0,4,388,0.3676520608243297,Mid,1,0,0,0,Mid-Value Organic
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly,0,CA,0.0,0,52,2964,0.6575680272108843,High,1,0,1,1,High-Value Organic
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,0,IL,0.0,0,26,988,0.3064259036948112,Low,0,0,0,0,Low-Value Organic
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months,0,HI,0.0,0,4,220,0.4579581832733093,Mid,1,0,1,0,Mid-Value Organic
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months,0,WA,0.0,0,4,148,0.4033663465386155,Mid,0,0,1,0,Mid-Value Organic
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly,0,WI,0.0,0,12,516,0.4738512071495265,Mid,0,0,1,0,Mid-Value Organic
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months,0,VA,0.0,0,4,384,0.5675670268107242,High,0,0,1,0,High-Value Organic
